filghtId,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,duration,days_left
244924,Air_India,AI-610,Bangalore,Evening,one,Night,Delhi,25.25,3
249289,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Mumbai,12.08,9
247642,Vistara,UK-657,Bangalore,Morning,one,Evening,Delhi,8.33,37
236205,Vistara,UK-910,Mumbai,Evening,one,Night,Kolkata,5.17,27
220644,Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,11.17,29
294649,Vistara,UK-836,Chennai,Morning,one,Night,Bangalore,11.92,25
287920,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,11.08,7
252623,Air_India,AI-505,Bangalore,Morning,one,Night,Mumbai,10.83,47
292451,Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,22.0,34
211238,Air_India,AI-473,Delhi,Evening,one,Evening,Mumbai,22.75,43
273584,Vistara,UK-776,Kolkata,Evening,one,Night,Chennai,5.5,24
299195,Vistara,UK-836,Chennai,Morning,one,Afternoon,Hyderabad,25.83,29
286795,Air_India,AI-698,Hyderabad,Night,one,Morning,Chennai,12.67,33
208210,Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,2.33,16
228765,Vistara,UK-875,Mumbai,Evening,one,Afternoon,Delhi,17.33,38
252641,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Mumbai,11.08,47
277747,Vistara,UK-870,Hyderabad,Night,one,Early_Morning,Mumbai,11.33,10
299182,Vistara,UK-836,Chennai,Morning,one,Evening,Hyderabad,9.17,29
215217,Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,15.17,41
269648,Air_India,AI-424,Kolkata,Afternoon,one,Night,Bangalore,30.58,39
265005,Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,8.08,16
292708,Vistara,UK-832,Chennai,Early_Morning,one,Afternoon,Mumbai,7.08,38
258171,Vistara,UK-866,Bangalore,Night,one,Early_Morning,Hyderabad,10.17,37
281314,Air_India,AI-840,Hyderabad,Night,one,Evening,Bangalore,19.42,20
248513,Air_India,AI-604,Bangalore,Morning,one,Evening,Delhi,10.58,48
251099,Vistara,UK-866,Bangalore,Night,zero,Night,Mumbai,1.75,30
283438,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Kolkata,9.83,11
220362,Air_India,AI-493,Delhi,Early_Morning,one,Afternoon,Hyderabad,9.5,24
220568,Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,19.0,27
273588,Vistara,UK-776,Kolkata,Evening,one,Morning,Chennai,18.25,24
225328,Vistara,UK-845,Mumbai,Early_Morning,one,Afternoon,Delhi,6.67,5
209128,Vistara,UK-673,Delhi,Afternoon,one,Evening,Mumbai,5.0,24
224089,Vistara,UK-995,Delhi,Morning,one,Evening,Chennai,9.58,36
231667,Air_India,AI-635,Mumbai,Early_Morning,one,Night,Bangalore,13.0,21
270543,Air_India,AI-768,Kolkata,Afternoon,one,Morning,Hyderabad,19.0,8
270341,Air_India,AI-402,Kolkata,Morning,one,Evening,Hyderabad,8.92,4
258201,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Hyderabad,12.92,37
247661,Vistara,UK-846,Bangalore,Morning,one,Evening,Delhi,8.42,37
272467,Air_India,AI-773,Kolkata,Evening,one,Night,Hyderabad,27.83,47
299145,Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,9.42,28
276716,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,10.08,39
277889,Vistara,UK-870,Hyderabad,Night,one,Evening,Mumbai,22.5,12
221848,Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,5.42,49
276662,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,13.42,38
271663,Air_India,AI-402,Kolkata,Morning,one,Night,Hyderabad,13.17,31
283346,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Kolkata,27.92,10
285569,Air_India,AI-525,Hyderabad,Early_Morning,one,Evening,Chennai,11.08,7
267221,Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,6.25,48
254696,Air_India,AI-808,Bangalore,Night,one,Morning,Kolkata,12.0,30
298226,Air_India,AI-440,Chennai,Early_Morning,one,Night,Hyderabad,14.42,6
246361,Vistara,UK-854,Bangalore,Evening,one,Morning,Delhi,14.17,21
275876,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,10.08,23
246549,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Delhi,10.25,23
242949,Vistara,UK-910,Mumbai,Evening,one,Morning,Chennai,16.33,22
231693,Vistara,UK-958,Mumbai,Afternoon,one,Night,Bangalore,10.92,21
283674,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Kolkata,15.92,17
253721,Vistara,UK-814,Bangalore,Night,one,Morning,Kolkata,11.42,15
248356,Vistara,UK-866,Bangalore,Night,one,Afternoon,Delhi,16.83,46
293237,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,14.17,46
220394,Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,19.0,24
233317,Vistara,UK-994,Mumbai,Morning,one,Night,Bangalore,10.0,39
238933,Air_India,AI-809,Mumbai,Morning,one,Night,Hyderabad,13.58,15
233880,Air_India,AI-809,Mumbai,Morning,one,Night,Bangalore,13.92,46
270238,Vistara,UK-706,Kolkata,Morning,one,Night,Bangalore,10.17,49
219500,Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,11.42,8
256825,Vistara,UK-864,Bangalore,Evening,one,Early_Morning,Hyderabad,12.83,16
253635,Air_India,AI-501,Bangalore,Afternoon,one,Morning,Kolkata,19.67,14
234413,Vistara,UK-910,Mumbai,Evening,one,Morning,Kolkata,16.0,5
213801,Vistara,UK-993,Delhi,Afternoon,one,Evening,Bangalore,4.92,24
231045,Air_India,AI-687,Mumbai,Afternoon,one,Late_Night,Bangalore,8.17,14
258091,Air_India,AI-505,Bangalore,Morning,one,Night,Hyderabad,13.17,35
212243,Vistara,UK-963,Delhi,Morning,one,Evening,Bangalore,8.92,5
255448,Vistara,UK-814,Bangalore,Night,one,Morning,Kolkata,11.42,41
230253,Air_India,AI-687,Mumbai,Afternoon,one,Late_Night,Bangalore,8.17,5
276869,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,20.5,42
288479,Air_India,AI-766,Chennai,Morning,one,Evening,Delhi,9.75,17
244338,Vistara,UK-950,Mumbai,Night,one,Night,Chennai,22.33,41
299769,Vistara,UK-836,Chennai,Morning,one,Night,Hyderabad,12.17,41
240849,Vistara,UK-958,Mumbai,Afternoon,one,Evening,Hyderabad,7.5,41
208573,Air_India,AI-439,Delhi,Early_Morning,one,Evening,Mumbai,12.17,19
264280,Air_India,AI-768,Kolkata,Afternoon,one,Night,Mumbai,6.67,7
271481,Air_India,AI-424,Kolkata,Afternoon,one,Evening,Hyderabad,29.83,27
256709,Vistara,UK-854,Bangalore,Evening,one,Night,Hyderabad,26.5,14
236935,Vistara,UK-986,Mumbai,Night,one,Morning,Kolkata,10.83,37
250217,Air_India,AI-738,Bangalore,Morning,one,Evening,Mumbai,5.58,20
215053,Vistara,UK-637,Delhi,Evening,one,Evening,Bangalore,25.08,39
211534,Air_India,AI-762,Delhi,Night,one,Night,Mumbai,24.25,45
241075,Vistara,UK-958,Mumbai,Afternoon,one,Evening,Hyderabad,7.5,44
267212,Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,8.08,47
229476,Air_India,AI-809,Mumbai,Morning,zero,Afternoon,Delhi,2.25,45
231513,Air_India,AI-673,Mumbai,Early_Morning,one,Late_Night,Bangalore,17.92,19
285684,Air_India,AI-840,Hyderabad,Night,one,Morning,Chennai,12.08,9
294624,Vistara,UK-826,Chennai,Afternoon,one,Night,Bangalore,10.33,25
277833,Vistara,UK-890,Hyderabad,Evening,one,Early_Morning,Mumbai,14.25,11
279922,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Mumbai,12.25,43
236355,Air_India,AI-867,Mumbai,Night,one,Morning,Kolkata,11.5,29
245692,Vistara,UK-852,Bangalore,Morning,one,Afternoon,Delhi,5.0,13
287948,Vistara,UK-824,Chennai,Night,one,Morning,Delhi,12.08,8
224190,Air_India,AI-805,Delhi,Evening,one,Morning,Chennai,14.92,38
243972,Vistara,UK-950,Mumbai,Night,one,Morning,Chennai,12.0,36
232847,Vistara,UK-902,Mumbai,Afternoon,one,Night,Bangalore,7.58,34
253573,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Kolkata,12.58,13
215722,Vistara,UK-933,Delhi,Afternoon,one,Night,Bangalore,5.42,48
280411,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Bangalore,9.25,4
240418,Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,14.42,35
222774,Air_India,AI-624,Delhi,Evening,one,Early_Morning,Chennai,12.33,16
243466,Vistara,UK-944,Mumbai,Afternoon,one,Night,Chennai,8.08,29
289350,Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,7.17,32
250611,Air_India,AI-503,Bangalore,Evening,one,Evening,Mumbai,26.17,24
211118,Air_India,AI-479,Delhi,Night,one,Afternoon,Mumbai,16.5,42
299473,Vistara,UK-822,Chennai,Morning,one,Afternoon,Hyderabad,26.5,35
278449,Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Mumbai,11.5,21
218793,Air_India,AI-891,Delhi,Evening,one,Afternoon,Kolkata,20.75,45
266405,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,14.58,36
227649,Air_India,AI-774,Mumbai,Night,one,Morning,Delhi,12.33,27
277792,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,16.0,11
260126,Vistara,UK-852,Bangalore,Morning,one,Evening,Chennai,10.42,28
249167,Air_India,AI-505,Bangalore,Morning,one,Evening,Mumbai,9.58,8
241753,Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Chennai,11.92,6
276424,Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,12.0,34
236977,Vistara,UK-994,Mumbai,Morning,one,Evening,Kolkata,9.17,37
215883,Air_India,AI-678,Delhi,Morning,one,Night,Kolkata,14.67,2
253711,Vistara,UK-818,Bangalore,Evening,one,Evening,Kolkata,22.42,15
237608,Vistara,UK-775,Mumbai,Afternoon,zero,Evening,Kolkata,2.83,45
261134,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Chennai,13.25,47
272902,Vistara,UK-774,Kolkata,Night,one,Morning,Chennai,12.25,9
295603,Air_India,AI-538,Chennai,Night,one,Morning,Bangalore,12.58,43
241253,Vistara,UK-902,Mumbai,Afternoon,one,Morning,Hyderabad,17.67,46
244979,Air_India,AI-610,Bangalore,Evening,one,Evening,Delhi,24.17,4
286901,Vistara,UK-876,Hyderabad,Night,one,Morning,Chennai,14.25,35
225430,Vistara,UK-821,Mumbai,Early_Morning,one,Night,Delhi,17.17,6
244625,Vistara,UK-944,Mumbai,Afternoon,one,Morning,Chennai,19.25,45
278302,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,17.0,18
212000,Vistara,UK-809,Delhi,Evening,zero,Night,Bangalore,2.83,2
269443,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Bangalore,15.5,36
258153,Vistara,UK-820,Bangalore,Evening,one,Evening,Hyderabad,23.17,36
255904,Vistara,UK-802,Bangalore,Evening,one,Evening,Kolkata,24.75,48
227734,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,5.58,28
221530,Air_India,AI-540,Delhi,Night,one,Night,Hyderabad,23.92,44
293284,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,14.5,47
220690,Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,14.08,29
209239,Air_India,AI-512,Delhi,Afternoon,one,Night,Mumbai,8.92,25
211226,Vistara,UK-637,Delhi,Evening,one,Night,Mumbai,4.42,43
222097,Vistara,UK-837,Delhi,Evening,zero,Night,Chennai,2.83,6
275371,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,10.5,14
243291,Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Chennai,11.0,27
243079,Air_India,AI-635,Mumbai,Early_Morning,one,Night,Chennai,16.5,24
297804,Vistara,UK-838,Chennai,Night,one,Morning,Kolkata,11.5,43
245982,Vistara,UK-858,Bangalore,Early_Morning,one,Night,Delhi,14.0,16
286129,Vistara,UK-890,Hyderabad,Evening,one,Morning,Chennai,16.25,19
295447,Vistara,UK-834,Chennai,Evening,one,Night,Bangalore,6.17,40
298711,Vistara,UK-828,Chennai,Early_Morning,one,Night,Hyderabad,13.92,19
274903,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Delhi,20.75,5
266221,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,14.08,33
265228,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,13.58,19
240123,Vistara,UK-958,Mumbai,Afternoon,one,Evening,Hyderabad,7.5,31
253996,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Kolkata,10.17,20
295767,Air_India,AI-430,Chennai,Morning,one,Morning,Bangalore,23.0,46
248706,Vistara,UK-818,Bangalore,Evening,one,Night,Mumbai,25.58,2
297521,Air_India,AI-440,Chennai,Early_Morning,one,Afternoon,Kolkata,8.33,37
257881,Vistara,UK-802,Bangalore,Evening,one,Morning,Hyderabad,14.83,32
253873,Air_India,AI-640,Bangalore,Early_Morning,one,Night,Kolkata,16.92,18
245732,Vistara,UK-846,Bangalore,Morning,one,Evening,Delhi,9.58,13
254143,Vistara,UK-854,Bangalore,Evening,one,Evening,Kolkata,22.42,22
278804,Vistara,UK-860,Hyderabad,Early_Morning,one,Afternoon,Mumbai,5.75,26
232569,Air_India,AI-673,Mumbai,Early_Morning,one,Late_Night,Bangalore,17.92,31
295029,Air_India,AI-440,Chennai,Early_Morning,one,Late_Night,Bangalore,18.0,32
253847,Vistara,UK-820,Bangalore,Evening,one,Evening,Kolkata,25.75,17
226114,Air_India,AI-669,Mumbai,Morning,one,Night,Delhi,8.92,13
240744,Vistara,UK-930,Mumbai,Early_Morning,one,Afternoon,Hyderabad,5.08,39
284536,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Kolkata,12.75,33
222965,Vistara,UK-835,Delhi,Evening,zero,Night,Chennai,2.83,19
247091,Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,5.58,30
282770,Air_India,AI-546,Hyderabad,Night,one,Afternoon,Bangalore,18.08,46
264685,Vistara,UK-738,Kolkata,Evening,one,Morning,Mumbai,16.83,12
274834,Air_India,AI-698,Hyderabad,Night,one,Evening,Delhi,20.0,4
275616,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,7.75,18
281576,Air_India,AI-698,Hyderabad,Night,one,Morning,Bangalore,12.92,25
235514,Air_India,AI-806,Mumbai,Early_Morning,one,Afternoon,Kolkata,6.5,19
239306,Air_India,AI-888,Mumbai,Evening,one,Morning,Hyderabad,15.5,20
239670,Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Hyderabad,12.33,25
284316,Vistara,UK-830,Hyderabad,Morning,one,Evening,Kolkata,9.25,29
210418,Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,2.08,36
240492,Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Hyderabad,12.33,36
223995,Air_India,AI-805,Delhi,Evening,one,Morning,Chennai,14.92,35
292236,Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,16.08,31
267324,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,14.08,49
230936,Vistara,UK-863,Mumbai,Morning,zero,Morning,Bangalore,1.67,13
272838,Air_India,AI-763,Kolkata,Early_Morning,one,Morning,Chennai,25.92,7
248042,Vistara,UK-866,Bangalore,Night,one,Morning,Delhi,10.42,42
242915,Vistara,UK-958,Mumbai,Afternoon,one,Night,Chennai,7.83,22
207615,Air_India,AI-762,Delhi,Night,one,Night,Mumbai,23.83,10
270074,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Bangalore,13.17,46
245176,Vistara,UK-854,Bangalore,Evening,one,Morning,Delhi,15.25,6
277060,Air_India,AI-698,Hyderabad,Night,one,Night,Delhi,22.67,46
253726,Air_India,AI-573,Bangalore,Afternoon,one,Afternoon,Kolkata,23.33,16
229773,Air_India,AI-607,Mumbai,Evening,one,Morning,Delhi,16.17,47
257941,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Hyderabad,12.92,33
236984,Vistara,UK-988,Mumbai,Night,one,Morning,Kolkata,12.67,37
214639,Vistara,UK-945,Delhi,Morning,one,Night,Bangalore,11.17,34
257532,Vistara,UK-850,Bangalore,Evening,one,Afternoon,Hyderabad,16.33,27
249211,Vistara,UK-814,Bangalore,Night,one,Morning,Mumbai,14.42,8
253666,Vistara,UK-864,Bangalore,Evening,one,Morning,Kolkata,14.67,15
244189,Vistara,UK-902,Mumbai,Afternoon,one,Morning,Chennai,18.17,39
273917,Vistara,UK-738,Kolkata,Evening,one,Morning,Chennai,15.17,31
262374,Air_India,AI-768,Kolkata,Afternoon,zero,Evening,Delhi,2.5,21
208702,Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,11.58,20
233022,Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Bangalore,12.33,36
266661,Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,8.08,39
227261,Air_India,AI-651,Mumbai,Morning,one,Night,Delhi,11.0,24
249738,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,15.83,14
208070,Vistara,UK-951,Delhi,Afternoon,zero,Evening,Mumbai,2.17,15
218693,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Kolkata,12.42,43
272694,Air_India,AI-768,Kolkata,Afternoon,one,Afternoon,Chennai,21.17,4
235776,Air_India,AI-442,Mumbai,Afternoon,one,Morning,Kolkata,17.42,22
216090,Vistara,UK-933,Delhi,Afternoon,one,Evening,Kolkata,25.33,5
289620,Air_India,AI-569,Chennai,Early_Morning,one,Evening,Delhi,13.0,37
241995,Air_India,AI-660,Mumbai,Evening,one,Evening,Chennai,25.0,9
266603,Air_India,AI-763,Kolkata,Early_Morning,one,Afternoon,Mumbai,5.83,39
237723,Vistara,UK-986,Mumbai,Night,one,Evening,Kolkata,20.83,46
209967,Air_India,AI-636,Delhi,Afternoon,one,Evening,Mumbai,3.5,32
256995,Air_India,AI-505,Bangalore,Morning,one,Evening,Hyderabad,8.92,18
220461,Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,12.08,25
228862,Vistara,UK-970,Mumbai,Morning,zero,Morning,Delhi,2.25,39
239723,Vistara,UK-877,Mumbai,Morning,zero,Afternoon,Hyderabad,1.5,26
288883,Air_India,AI-766,Chennai,Morning,one,Night,Delhi,14.75,24
227199,Vistara,UK-825,Mumbai,Morning,one,Night,Delhi,14.17,23
263685,Vistara,UK-772,Kolkata,Morning,one,Evening,Delhi,6.5,44
267868,Vistara,UK-706,Kolkata,Morning,one,Evening,Bangalore,8.58,11
233590,Vistara,UK-851,Mumbai,Early_Morning,zero,Morning,Bangalore,1.83,43
235669,Air_India,AI-671,Mumbai,Morning,one,Morning,Kolkata,24.58,21
245089,Vistara,UK-850,Bangalore,Evening,one,Morning,Delhi,13.75,5
269986,Vistara,UK-706,Kolkata,Morning,one,Evening,Bangalore,6.83,45
248230,Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,8.58,44
294039,Vistara,UK-826,Chennai,Afternoon,one,Morning,Bangalore,22.25,14
259018,Air_India,AI-804,Bangalore,Early_Morning,one,Night,Chennai,17.42,2
233802,Air_India,AI-888,Mumbai,Evening,one,Evening,Bangalore,21.25,45
271490,Air_India,AI-526,Kolkata,Evening,zero,Night,Hyderabad,2.25,28
219037,Vistara,UK-955,Delhi,Evening,one,Morning,Kolkata,15.92,48
278837,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Mumbai,9.67,27
228769,Vistara,UK-873,Mumbai,Early_Morning,one,Morning,Delhi,26.67,38
298869,Vistara,UK-822,Chennai,Morning,one,Evening,Hyderabad,10.17,22
298960,Vistara,UK-836,Chennai,Morning,one,Afternoon,Hyderabad,25.83,24
283585,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Kolkata,9.33,15
279373,Air_India,AI-840,Hyderabad,Night,one,Morning,Mumbai,12.25,35
298223,Air_India,AI-430,Chennai,Morning,one,Night,Hyderabad,10.67,6
247507,Vistara,UK-846,Bangalore,Morning,one,Evening,Delhi,9.58,35
239787,Vistara,UK-996,Mumbai,Evening,one,Morning,Hyderabad,15.17,26
221701,Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,2.33,47
285269,Vistara,UK-880,Hyderabad,Afternoon,one,Evening,Kolkata,6.17,47
233794,Air_India,AI-867,Mumbai,Night,one,Afternoon,Bangalore,15.0,45
246575,Air_India,AI-738,Bangalore,Morning,one,Night,Delhi,12.08,24
249800,Air_India,AI-503,Bangalore,Evening,one,Morning,Mumbai,16.33,15
241272,Vistara,UK-988,Mumbai,Night,one,Afternoon,Hyderabad,15.67,46
255958,Air_India,AI-503,Bangalore,Evening,one,Afternoon,Kolkata,20.67,49
211233,Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,2.33,43
270227,Air_India,AI-773,Kolkata,Evening,one,Early_Morning,Bangalore,15.0,49
239880,Vistara,UK-958,Mumbai,Afternoon,one,Evening,Hyderabad,7.5,28
246790,Vistara,UK-852,Bangalore,Morning,one,Night,Delhi,13.5,26
264905,Air_India,AI-768,Kolkata,Afternoon,one,Morning,Mumbai,17.58,15
254702,Air_India,AI-808,Bangalore,Night,one,Evening,Kolkata,22.17,30
216620,Air_India,AI-441,Delhi,Evening,one,Afternoon,Kolkata,18.33,13
231569,Vistara,UK-986,Mumbai,Night,one,Morning,Bangalore,9.92,20
275483,Air_India,AI-698,Hyderabad,Night,one,Evening,Delhi,21.08,16
281284,Air_India,AI-698,Hyderabad,Night,one,Morning,Bangalore,12.92,20
264578,Air_India,AI-768,Kolkata,Afternoon,one,Night,Mumbai,6.67,11
206864,Vistara,UK-707,Delhi,Evening,one,Night,Mumbai,26.83,3
264288,Air_India,AI-770,Kolkata,Night,one,Morning,Mumbai,13.67,7
286578,Air_India,AI-840,Hyderabad,Night,one,Evening,Chennai,22.17,28
275950,Air_India,AI-698,Hyderabad,Night,one,Evening,Delhi,20.0,25
249869,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,14.83,16
226498,Vistara,UK-655,Mumbai,Morning,one,Evening,Delhi,5.25,17
259575,Vistara,UK-850,Bangalore,Evening,one,Night,Chennai,27.17,17
227098,Vistara,UK-851,Mumbai,Early_Morning,one,Afternoon,Delhi,7.17,22
292888,Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,19.42,41
292097,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Mumbai,13.83,29
230158,Vistara,UK-960,Mumbai,Morning,one,Evening,Bangalore,6.92,3
295019,Vistara,UK-834,Chennai,Evening,one,Morning,Bangalore,15.5,32
229068,Vistara,UK-994,Mumbai,Morning,zero,Afternoon,Delhi,2.25,41
240072,Vistara,UK-960,Mumbai,Morning,one,Night,Hyderabad,11.0,30
259876,Vistara,UK-846,Bangalore,Morning,one,Night,Chennai,14.58,23
240315,Vistara,UK-996,Mumbai,Evening,one,Morning,Hyderabad,15.17,33
273540,Vistara,UK-776,Kolkata,Evening,one,Night,Chennai,5.5,23
214794,Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,17.33,36
252135,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Mumbai,10.67,41
277053,Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,12.42,46
267750,Vistara,UK-772,Kolkata,Morning,one,Morning,Bangalore,22.42,9
256773,Vistara,UK-864,Bangalore,Evening,one,Night,Hyderabad,25.92,15
257195,Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Hyderabad,13.17,21
220928,Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,2.25,34
249001,Air_India,AI-503,Bangalore,Evening,one,Morning,Mumbai,15.25,6
268318,Vistara,UK-738,Kolkata,Evening,one,Evening,Bangalore,22.25,18
238415,Air_India,AI-687,Mumbai,Afternoon,one,Morning,Hyderabad,18.5,8
241341,Vistara,UK-873,Mumbai,Early_Morning,zero,Early_Morning,Hyderabad,1.5,48
295003,Vistara,UK-824,Chennai,Night,one,Evening,Bangalore,22.75,32
270999,Vistara,UK-772,Kolkata,Morning,one,Evening,Hyderabad,9.5,17
242183,Vistara,UK-954,Mumbai,Early_Morning,one,Night,Chennai,14.25,12
286316,Air_India,AI-543,Hyderabad,Morning,one,Morning,Chennai,21.58,23
267474,Vistara,UK-776,Kolkata,Evening,one,Morning,Bangalore,17.17,5
249022,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Mumbai,9.5,6
215208,Vistara,UK-951,Delhi,Afternoon,one,Evening,Bangalore,4.92,41
256612,Vistara,UK-820,Bangalore,Evening,one,Evening,Hyderabad,26.08,12
260348,Vistara,UK-854,Bangalore,Evening,one,Morning,Chennai,14.42,32
260260,Vistara,UK-812,Bangalore,Morning,one,Night,Chennai,10.5,30
234002,Vistara,UK-994,Mumbai,Morning,one,Night,Bangalore,12.92,47
267272,Vistara,UK-772,Kolkata,Morning,zero,Afternoon,Mumbai,2.58,49
212323,Vistara,UK-847,Delhi,Morning,one,Afternoon,Bangalore,4.83,6
239259,Vistara,UK-930,Mumbai,Early_Morning,one,Afternoon,Hyderabad,5.08,19
295035,Air_India,AI-672,Chennai,Evening,one,Evening,Bangalore,26.42,33
217222,Air_India,AI-415,Delhi,Evening,one,Evening,Kolkata,24.83,22
227319,Vistara,UK-771,Mumbai,Early_Morning,one,Evening,Delhi,10.75,24
230189,Vistara,UK-960,Mumbai,Morning,one,Evening,Bangalore,6.92,4
207955,Air_India,AI-764,Delhi,Evening,one,Evening,Mumbai,24.92,13
232089,Vistara,UK-845,Mumbai,Early_Morning,zero,Early_Morning,Bangalore,1.83,26
252167,Vistara,UK-852,Bangalore,Morning,zero,Morning,Mumbai,1.92,42
265890,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,12.58,29
246040,Vistara,UK-854,Bangalore,Evening,one,Late_Night,Delhi,5.75,17
251080,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,13.08,29
214104,Air_India,AI-473,Delhi,Evening,one,Evening,Bangalore,22.42,28
207016,Air_India,AI-473,Delhi,Evening,one,Evening,Mumbai,22.75,5
237197,Vistara,UK-986,Mumbai,Night,one,Morning,Kolkata,10.83,40
284533,Air_India,AI-543,Hyderabad,Morning,one,Afternoon,Kolkata,25.17,33
287740,Vistara,UK-822,Chennai,Morning,one,Night,Delhi,12.17,4
250113,Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,12.25,18
223492,Vistara,UK-951,Delhi,Afternoon,one,Evening,Chennai,5.58,27
234334,Vistara,UK-940,Mumbai,Evening,one,Morning,Kolkata,13.83,4
215214,Air_India,AI-678,Delhi,Morning,one,Evening,Bangalore,9.5,41
293653,Vistara,UK-822,Chennai,Morning,one,Early_Morning,Bangalore,22.08,7
295253,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Bangalore,10.75,37
215874,Air_India,AI-560,Delhi,Morning,one,Morning,Kolkata,23.92,2
235716,Vistara,UK-994,Mumbai,Morning,one,Night,Kolkata,12.33,21
241257,Vistara,UK-970,Mumbai,Morning,one,Evening,Hyderabad,8.25,46
290646,Air_India,AI-538,Chennai,Night,one,Evening,Mumbai,21.67,7
262085,Vistara,UK-720,Kolkata,Early_Morning,zero,Morning,Delhi,2.42,16
230335,Vistara,UK-958,Mumbai,Afternoon,one,Night,Bangalore,10.25,6
